product_id,product_name,category,subcategory,brand,sku,price,cost_price,profit_margin,stock_quantity,reorder_level,supplier_id,manufacturer,weight_kg,dimensions,color,material,warranty_months,rating,reviews_count,is_active,date_added,last_updated,tags,description,features,metadata_seasonal,metadata_limited_edition,metadata_bestseller,metadata_new_arrival
PROD1799,Louis Vuitton Accessories Max,Fashion,Accessories,Louis Vuitton,SKU-65021-563,845.0,528.2,37.49,202,31,SUPP943,Louis Vuitton,3.52,31x80x92cm,Gold,Leather,36,3.7,3365,False,2025-07-31,2026-02-07T20:30:35.824153,"[""fashion"", ""accessories"", ""louis vuitton""]",High-quality accessories from Louis Vuitton,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1800,Puma Equipment Pro,Sports,Equipment,Puma,SKU-15845-658,241.0,185.4,23.07,5,16,SUPP678,Puma,19.2,31x86x15cm,White,Plastic,24,3.4,1273,True,2024-12-01,2026-02-07T20:30:35.824190,"[""sports"", ""equipment"", ""puma""]",High-quality equipment from Puma,"[""Premium Plastic construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,False,False
PROD1801,Samsung Accessories Plus,Electronics,Accessories,Samsung,SKU-56860-168,1013.0,609.13,39.87,20,19,SUPP929,Samsung,7.55,93x52x54cm,White,Metal,12,3.2,3706,True,2025-02-24,2026-02-07T20:30:35.824231,"[""electronics"", ""accessories"", ""samsung""]",High-quality accessories from Samsung,"[""Premium Metal construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,False,False
PROD1802,Under Armour Equipment Premium,Sports,Equipment,Under Armour,SKU-61657-267,128.0,99.2,22.5,303,37,SUPP235,Under Armour,0.24,78x13x54cm,White,Fabric,24,3.2,4414,True,2024-12-13,2026-02-07T20:30:35.824267,"[""sports"", ""equipment"", ""under armour""]",High-quality equipment from Under Armour,"[""Premium Fabric construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,False,False
PROD1803,Clinique Fragrances Pro,Beauty,Fragrances,Clinique,SKU-50499-702,274.0,175.26,36.04,190,27,SUPP263,Clinique,1.4,11x59x33cm,Blue,Leather,36,4.3,9279,True,2024-08-14,2026-02-07T20:30:35.824303,"[""beauty"", ""fragrances"", ""clinique""]",High-quality fragrances from Clinique,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,True,False
PROD1804,Apple Notebook Max,Electronics,Laptops,Apple,SKU-51746-254,1162.5,896.28,22.9,341,42,SUPP744,Apple,18.36,42x59x23cm,Blue,Fabric,24,4.4,6975,True,2024-05-31,2026-02-07T20:30:35.824341,"[""electronics"", ""laptops"", ""apple""]",High-quality laptops from Apple,"[""Premium Fabric construction"", ""Innovative technology"", ""Energy efficient design""]",True,True,True,False
PROD1805,Under Armour Team Sports Max,Sports,Team Sports,Under Armour,SKU-56481-110,62.0,41.59,32.92,162,16,SUPP377,Under Armour,4.28,27x22x84cm,Silver,Metal,12,3.6,808,False,2025-06-30,2026-02-07T20:30:35.824378,"[""sports"", ""team sports"", ""under armour""]",High-quality team sports from Under Armour,"[""Premium Metal construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1806,Louis Vuitton Accessories Plus,Fashion,Accessories,Louis Vuitton,SKU-98526-429,242.5,179.85,25.84,358,44,SUPP910,Louis Vuitton,2.28,33x10x48cm,Gold,Fabric,60,4.0,7068,False,2025-07-25,2026-02-07T20:30:35.824414,"[""fashion"", ""accessories"", ""louis vuitton""]",High-quality accessories from Louis Vuitton,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,True,True,False
PROD1807,Reebok Equipment Max,Sports,Equipment,Reebok,SKU-47989-543,114.0,76.16,33.19,140,13,SUPP632,Reebok,6.74,74x55x77cm,Gold,Wood,24,4.7,8871,True,2024-02-11,2026-02-07T20:30:35.824450,"[""sports"", ""equipment"", ""reebok""]",High-quality equipment from Reebok,"[""Premium Wood construction"", ""Innovative technology"", ""Sustainable design""]",False,False,True,False
PROD1808,Louis Vuitton Dress Max,Fashion,Clothing,Louis Vuitton,SKU-51796-854,740.0,489.16,33.9,191,15,SUPP904,Louis Vuitton,11.75,31x81x30cm,Gold,Metal,24,3.4,5740,True,2025-12-31,2026-02-07T20:30:35.824486,"[""fashion"", ""clothing"", ""louis vuitton""]",High-quality clothing from Louis Vuitton,"[""Premium Metal construction"", ""Advanced technology"", ""Sustainable design""]",True,False,False,False
PROD1809,Williams-Sonoma Home Decor Plus,Home & Kitchen,Home Decor,Williams-Sonoma,SKU-42202-380,357.0,215.11,39.75,44,28,SUPP683,Williams-Sonoma,11.51,86x11x11cm,White,Metal,60,3.8,7264,True,2025-09-12,2026-02-07T20:30:35.824522,"[""home & kitchen"", ""home decor"", ""williams-sonoma""]",High-quality home decor from Williams-Sonoma,"[""Premium Metal construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,False,True
PROD1810,Dyson Table Elite,Home & Kitchen,Furniture,Dyson,SKU-40356-729,302.4,220.57,27.06,38,13,SUPP855,Dyson,15.23,83x38x41cm,Gold,Plastic,36,4.5,8826,True,2025-12-06,2026-02-07T20:30:35.824567,"[""home & kitchen"", ""furniture"", ""dyson""]",High-quality furniture from Dyson,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,True,False
PROD1811,Puma Outdoor Pro,Sports,Outdoor,Puma,SKU-62425-387,266.0,185.45,30.28,204,17,SUPP801,Puma,14.99,17x70x65cm,Silver,Plastic,24,3.8,3578,True,2025-09-27,2026-02-07T20:30:35.824605,"[""sports"", ""outdoor"", ""puma""]",High-quality outdoor from Puma,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",False,True,False,False
PROD1812,IKEA Home Decor Elite,Home & Kitchen,Home Decor,IKEA,SKU-25029-112,977.0,607.95,37.77,329,49,SUPP365,IKEA,5.73,21x65x48cm,Blue,Metal,24,4.9,1624,False,2025-12-25,2026-02-07T20:30:35.824650,"[""home & kitchen"", ""home decor"", ""ikea""]",High-quality home decor from IKEA,"[""Premium Metal construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,True,False
PROD1813,Kiehl's Haircare Premium,Beauty,Haircare,Kiehl's,SKU-89220-399,36.0,27.78,22.83,92,49,SUPP146,Kiehl's,16.39,64x18x70cm,Silver,Metal,36,4.7,1639,False,2024-04-29,2026-02-07T20:30:35.824687,"[""beauty"", ""haircare"", ""kiehl's""]",High-quality haircare from Kiehl's,"[""Premium Metal construction"", ""Advanced technology"", ""Energy efficient design""]",False,True,True,False
PROD1814,Adidas Jacket Premium,Fashion,Clothing,Adidas,SKU-38707-375,277.0,170.51,38.44,176,37,SUPP899,Adidas,6.77,35x74x59cm,White,Leather,36,3.9,176,True,2025-10-03,2026-02-07T20:30:35.824723,"[""fashion"", ""clothing"", ""adidas""]",High-quality clothing from Adidas,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,False,True
PROD1815,Gucci Watches Max,Fashion,Watches,Gucci,SKU-95568-112,578.0,396.96,31.32,490,10,SUPP709,Gucci,6.84,74x53x90cm,Black,Fabric,36,4.0,4389,True,2025-01-02,2026-02-07T20:30:35.824768,"[""fashion"", ""watches"", ""gucci""]",High-quality watches from Gucci,"[""Premium Fabric construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,False,False
PROD1816,Nike Resistance Bands Plus,Sports,Fitness,Nike,SKU-94874-750,374.0,256.37,31.45,210,16,SUPP400,Nike,4.52,74x76x43cm,Blue,Fabric,36,3.4,839,False,2024-07-25,2026-02-07T20:30:35.824812,"[""sports"", ""fitness"", ""nike""]",High-quality fitness from Nike,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,False,False,True
PROD1817,Ninja Home Decor Elite,Home & Kitchen,Home Decor,Ninja,SKU-58859-936,513.0,375.43,26.82,264,48,SUPP684,Ninja,0.77,17x29x67cm,Red,Plastic,60,4.8,2735,True,2024-06-22,2026-02-07T20:30:35.824850,"[""home & kitchen"", ""home decor"", ""ninja""]",High-quality home decor from Ninja,"[""Premium Plastic construction"", ""Advanced technology"", ""Sustainable design""]",False,False,True,False
PROD1818,Nike Athletic Apparel Plus,Sports,Athletic Apparel,Nike,SKU-42503-554,47.0,31.37,33.26,136,37,SUPP706,Nike,10.23,37x13x60cm,White,Plastic,60,4.3,3456,True,2025-10-23,2026-02-07T20:30:35.824887,"[""sports"", ""athletic apparel"", ""nike""]",High-quality athletic apparel from Nike,"[""Premium Plastic construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,True,False
PROD1819,NARS Haircare Pro,Beauty,Haircare,NARS,SKU-53135-323,282.0,197.86,29.84,257,31,SUPP792,NARS,12.0,15x59x70cm,Blue,Wood,24,4.1,3348,True,2025-07-31,2026-02-07T20:30:35.824926,"[""beauty"", ""haircare"", ""nars""]",High-quality haircare from NARS,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,False,True,False
PROD1820,IKEA Cookware Premium,Home & Kitchen,Cookware,IKEA,SKU-83535-532,948.0,655.15,30.89,391,14,SUPP658,IKEA,17.3,97x66x13cm,Gold,Fabric,60,3.8,3060,True,2025-03-15,2026-02-07T20:30:35.824964,"[""home & kitchen"", ""cookware"", ""ikea""]",High-quality cookware from IKEA,"[""Premium Fabric construction"", ""Advanced technology"", ""Eco-friendly design""]",True,True,False,False
PROD1821,Adidas Equipment Premium,Sports,Equipment,Adidas,SKU-52317-887,91.0,64.83,28.76,104,24,SUPP574,Adidas,1.9,10x78x64cm,Gold,Leather,36,4.2,2811,False,2025-02-01,2026-02-07T20:30:35.825003,"[""sports"", ""equipment"", ""adidas""]",High-quality equipment from Adidas,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,True,True,False
PROD1822,Columbia Equipment Pro,Sports,Equipment,Columbia,SKU-12526-215,184.0,135.68,26.26,144,32,SUPP893,Columbia,11.36,63x67x13cm,Gold,Wood,60,4.2,1040,True,2024-03-17,2026-02-07T20:30:35.825039,"[""sports"", ""equipment"", ""columbia""]",High-quality equipment from Columbia,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,True,False,False
PROD1823,Adidas Equipment Plus,Sports,Equipment,Adidas,SKU-29228-901,367.0,277.92,24.27,446,14,SUPP577,Adidas,14.52,24x63x70cm,Gold,Plastic,12,3.8,6175,True,2025-04-14,2026-02-07T20:30:35.825076,"[""sports"", ""equipment"", ""adidas""]",High-quality equipment from Adidas,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,False,True,False
PROD1824,Williams-Sonoma Lighting Max,Home & Kitchen,Lighting,Williams-Sonoma,SKU-64036-745,559.0,388.61,30.48,152,12,SUPP556,Williams-Sonoma,17.61,36x13x75cm,White,Wood,12,4.0,1074,False,2024-08-18,2026-02-07T20:30:35.825114,"[""home & kitchen"", ""lighting"", ""williams-sonoma""]",High-quality lighting from Williams-Sonoma,"[""Premium Wood construction"", ""Advanced technology"", ""Eco-friendly design""]",True,True,False,False
PROD1825,Dyson Cookware Pro,Home & Kitchen,Cookware,Dyson,SKU-84048-288,214.2,150.64,29.67,328,39,SUPP746,Dyson,5.58,19x63x79cm,Silver,Wood,12,3.8,9704,True,2026-01-19,2026-02-07T20:30:35.825219,"[""home & kitchen"", ""cookware"", ""dyson""]",High-quality cookware from Dyson,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,True,False
PROD1826,Estee Lauder Haircare Premium,Beauty,Haircare,Estee Lauder,SKU-93309-875,28.0,20.3,27.5,411,21,SUPP531,Estee Lauder,3.97,43x45x44cm,Black,Leather,24,3.7,9746,False,2025-11-26,2026-02-07T20:30:35.825257,"[""beauty"", ""haircare"", ""estee lauder""]",High-quality haircare from Estee Lauder,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,False,False,True
PROD1827,L'Oreal Moisturizer Pro,Beauty,Skincare,L'Oreal,SKU-63454-710,93.0,58.82,36.75,9,47,SUPP192,L'Oreal,18.78,29x38x68cm,White,Fabric,36,3.5,2992,True,2024-05-11,2026-02-07T20:30:35.825295,"[""beauty"", ""skincare"", ""l'oreal""]",High-quality skincare from L'Oreal,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,True,False
PROD1828,Estee Lauder Serum Plus,Beauty,Skincare,Estee Lauder,SKU-65694-361,177.0,118.66,32.96,256,15,SUPP816,Estee Lauder,10.7,66x57x45cm,Gold,Metal,12,4.9,6555,True,2025-01-26,2026-02-07T20:30:35.825332,"[""beauty"", ""skincare"", ""estee lauder""]",High-quality skincare from Estee Lauder,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,True,False,True
PROD1829,Puma Athletic Apparel Premium,Sports,Athletic Apparel,Puma,SKU-40254-538,240.0,151.31,36.95,19,34,SUPP512,Puma,16.16,87x89x77cm,White,Metal,60,3.6,1207,True,2024-05-20,2026-02-07T20:30:35.825370,"[""sports"", ""athletic apparel"", ""puma""]",High-quality athletic apparel from Puma,"[""Premium Metal construction"", ""Innovative technology"", ""Sustainable design""]",False,False,True,False
PROD1830,Samsung Tablets Plus,Electronics,Tablets,Samsung,SKU-69468-682,639.0,432.45,32.32,298,36,SUPP281,Samsung,3.86,54x58x88cm,Black,Leather,24,4.2,9882,True,2025-10-21,2026-02-07T20:30:35.825408,"[""electronics"", ""tablets"", ""samsung""]",High-quality tablets from Samsung,"[""Premium Leather construction"", ""Advanced technology"", ""Eco-friendly design""]",False,False,False,False
PROD1831,Estee Lauder Personal Care Elite,Beauty,Personal Care,Estee Lauder,SKU-42960-722,146.0,102.94,29.49,416,25,SUPP197,Estee Lauder,6.61,87x77x34cm,Red,Plastic,12,3.3,2065,False,2025-02-01,2026-02-07T20:30:35.825447,"[""beauty"", ""personal care"", ""estee lauder""]",High-quality personal care from Estee Lauder,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",True,True,False,False
PROD1832,Estee Lauder Haircare Max,Beauty,Haircare,Estee Lauder,SKU-38537-407,136.0,105.28,22.59,60,11,SUPP309,Estee Lauder,10.38,83x73x51cm,Black,Wood,24,4.8,8905,False,2025-07-09,2026-02-07T20:30:35.825483,"[""beauty"", ""haircare"", ""estee lauder""]",High-quality haircare from Estee Lauder,"[""Premium Wood construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,False,False
PROD1833,Nike Accessories Premium,Fashion,Accessories,Nike,SKU-14060-683,382.0,243.15,36.35,477,41,SUPP536,Nike,8.62,23x89x43cm,White,Fabric,60,3.3,9312,True,2025-03-25,2026-02-07T20:30:35.825522,"[""fashion"", ""accessories"", ""nike""]",High-quality accessories from Nike,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,True,False
PROD1834,IKEA Appliances Premium,Home & Kitchen,Appliances,IKEA,SKU-95411-850,202.0,144.3,28.56,328,28,SUPP969,IKEA,16.95,49x41x49cm,White,Leather,60,3.5,2676,True,2025-04-16,2026-02-07T20:30:35.825560,"[""home & kitchen"", ""appliances"", ""ikea""]",High-quality appliances from IKEA,"[""Premium Leather construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,False,True
PROD1835,Apple Smartphone Elite,Electronics,Smartphones,Apple,SKU-39590-529,1972.5,1379.3,30.07,44,46,SUPP880,Apple,13.3,15x28x98cm,Black,Fabric,36,4.7,9565,True,2025-05-14,2026-02-07T20:30:35.825598,"[""electronics"", ""smartphones"", ""apple""]",High-quality smartphones from Apple,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,True,True,False
PROD1836,Louis Vuitton Accessories Max,Fashion,Accessories,Louis Vuitton,SKU-74668-541,475.0,337.25,29.0,13,38,SUPP867,Louis Vuitton,19.18,63x26x38cm,Silver,Plastic,36,5.0,84,False,2024-10-10,2026-02-07T20:30:35.825635,"[""fashion"", ""accessories"", ""louis vuitton""]",High-quality accessories from Louis Vuitton,"[""Premium Plastic construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,False,False
PROD1837,Nike Team Sports Plus,Sports,Team Sports,Nike,SKU-60269-297,333.0,222.92,33.06,497,26,SUPP137,Nike,12.14,19x81x55cm,Silver,Fabric,12,3.7,8922,True,2025-09-15,2026-02-07T20:30:35.825672,"[""sports"", ""team sports"", ""nike""]",High-quality team sports from Nike,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,False,False,False
PROD1838,Columbia Athletic Apparel Plus,Sports,Athletic Apparel,Columbia,SKU-16629-391,54.0,39.38,27.07,5,47,SUPP351,Columbia,17.86,11x49x50cm,Black,Leather,36,3.2,4526,True,2025-12-30,2026-02-07T20:30:35.825709,"[""sports"", ""athletic apparel"", ""columbia""]",High-quality athletic apparel from Columbia,"[""Premium Leather construction"", ""Advanced technology"", ""Sustainable design""]",True,True,True,True
PROD1839,Dell Notebook Elite,Electronics,Laptops,Dell,SKU-62342-800,1874.0,1316.95,29.73,485,27,SUPP743,Dell,19.44,12x94x66cm,Red,Wood,12,3.3,5270,True,2025-01-15,2026-02-07T20:30:35.825746,"[""electronics"", ""laptops"", ""dell""]",High-quality laptops from Dell,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,False,False
PROD1840,Estee Lauder Personal Care Plus,Beauty,Personal Care,Estee Lauder,SKU-71397-407,87.0,53.17,38.89,134,11,SUPP615,Estee Lauder,18.17,16x65x72cm,Red,Metal,12,4.0,9914,False,2025-05-27,2026-02-07T20:30:35.825783,"[""beauty"", ""personal care"", ""estee lauder""]",High-quality personal care from Estee Lauder,"[""Premium Metal construction"", ""Advanced technology"", ""Sustainable design""]",True,True,True,False
PROD1841,Reebok Resistance Bands Max,Sports,Fitness,Reebok,SKU-59620-202,378.0,291.53,22.88,49,31,SUPP650,Reebok,5.59,53x81x16cm,Blue,Metal,36,3.3,6542,True,2025-11-01,2026-02-07T20:30:35.825819,"[""sports"", ""fitness"", ""reebok""]",High-quality fitness from Reebok,"[""Premium Metal construction"", ""Advanced technology"", ""Sustainable design""]",True,True,False,False
PROD1842,Estee Lauder Makeup Max,Beauty,Makeup,Estee Lauder,SKU-46505-403,23.0,16.0,30.43,245,13,SUPP984,Estee Lauder,10.68,96x27x91cm,Silver,Fabric,24,3.2,1040,True,2025-08-18,2026-02-07T20:30:35.825857,"[""beauty"", ""makeup"", ""estee lauder""]",High-quality makeup from Estee Lauder,"[""Premium Fabric construction"", ""Innovative technology"", ""Sustainable design""]",True,False,True,False
PROD1843,NARS Haircare Plus,Beauty,Haircare,NARS,SKU-57618-337,187.0,140.58,24.82,499,10,SUPP241,NARS,15.01,19x78x48cm,Black,Leather,12,3.3,7965,False,2025-12-30,2026-02-07T20:30:35.825894,"[""beauty"", ""haircare"", ""nars""]",High-quality haircare from NARS,"[""Premium Leather construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,True,False
PROD1844,Samsung Wearables Elite,Electronics,Wearables,Samsung,SKU-21498-762,1110.0,675.77,39.12,324,37,SUPP372,Samsung,16.76,89x79x85cm,Gold,Wood,12,3.0,3544,True,2025-03-05,2026-02-07T20:30:35.825930,"[""electronics"", ""wearables"", ""samsung""]",High-quality wearables from Samsung,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,True,False
PROD1845,Adidas Accessories Premium,Fashion,Accessories,Adidas,SKU-88309-475,223.0,167.56,24.86,118,17,SUPP688,Adidas,13.02,33x60x15cm,Blue,Wood,12,4.2,8739,False,2025-01-03,2026-02-07T20:30:35.825966,"[""fashion"", ""accessories"", ""adidas""]",High-quality accessories from Adidas,"[""Premium Wood construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,False,True
PROD1846,KitchenAid Cookware Pro,Home & Kitchen,Cookware,KitchenAid,SKU-77344-192,865.0,568.36,34.29,63,45,SUPP116,KitchenAid,12.65,25x80x86cm,White,Fabric,60,3.7,5740,True,2025-11-13,2026-02-07T20:30:35.826003,"[""home & kitchen"", ""cookware"", ""kitchenaid""]",High-quality cookware from KitchenAid,"[""Premium Fabric construction"", ""Innovative technology"", ""Eco-friendly design""]",False,False,False,False
PROD1847,Prada Jewelry Plus,Fashion,Jewelry,Prada,SKU-11582-340,302.0,200.22,33.7,496,36,SUPP205,Prada,16.24,27x49x79cm,Blue,Leather,60,3.1,171,True,2026-01-11,2026-02-07T20:30:35.826039,"[""fashion"", ""jewelry"", ""prada""]",High-quality jewelry from Prada,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",True,False,False,False
PROD1848,Prada Accessories Max,Fashion,Accessories,Prada,SKU-67831-335,236.0,186.67,20.9,347,50,SUPP192,Prada,8.52,22x50x64cm,Black,Plastic,12,3.7,7209,True,2025-04-07,2026-02-07T20:30:35.826076,"[""fashion"", ""accessories"", ""prada""]",High-quality accessories from Prada,"[""Premium Plastic construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,False,False
PROD1849,Zara Jewelry Elite,Fashion,Jewelry,Zara,SKU-22723-796,185.0,138.08,25.36,415,30,SUPP811,Zara,18.79,69x84x16cm,White,Fabric,36,4.4,2017,True,2025-01-18,2026-02-07T20:30:35.826112,"[""fashion"", ""jewelry"", ""zara""]",High-quality jewelry from Zara,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,False,True
PROD1850,Estee Lauder Personal Care Max,Beauty,Personal Care,Estee Lauder,SKU-44582-742,140.0,108.67,22.38,343,45,SUPP571,Estee Lauder,7.98,10x57x97cm,Blue,Wood,60,3.1,3043,True,2026-01-03,2026-02-07T20:30:35.826148,"[""beauty"", ""personal care"", ""estee lauder""]",High-quality personal care from Estee Lauder,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,True,False
PROD1851,Prada Dress Pro,Fashion,Clothing,Prada,SKU-38444-294,145.0,97.44,32.8,435,19,SUPP806,Prada,14.16,99x71x37cm,White,Leather,24,3.4,6633,True,2024-06-09,2026-02-07T20:30:35.826184,"[""fashion"", ""clothing"", ""prada""]",High-quality clothing from Prada,"[""Premium Leather construction"", ""Innovative technology"", ""Energy efficient design""]",True,True,False,False
PROD1852,Prada Watches Elite,Fashion,Watches,Prada,SKU-91520-826,490.0,310.2,36.69,81,24,SUPP838,Prada,10.74,53x93x28cm,White,Leather,12,3.3,2987,True,2025-09-06,2026-02-07T20:30:35.826220,"[""fashion"", ""watches"", ""prada""]",High-quality watches from Prada,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,True,True,False
PROD1853,Prada Sneakers Premium,Fashion,Footwear,Prada,SKU-87462-637,200.0,139.79,30.11,76,48,SUPP109,Prada,16.01,71x52x51cm,Red,Plastic,12,3.7,4402,True,2025-12-07,2026-02-07T20:30:35.826259,"[""fashion"", ""footwear"", ""prada""]",High-quality footwear from Prada,"[""Premium Plastic construction"", ""Advanced technology"", ""Eco-friendly design""]",True,False,False,False
PROD1854,Nike Equipment Premium,Sports,Equipment,Nike,SKU-37976-789,396.0,303.52,23.35,79,21,SUPP892,Nike,15.19,90x29x26cm,White,Fabric,60,3.9,7649,True,2025-02-09,2026-02-07T20:30:35.826295,"[""sports"", ""equipment"", ""nike""]",High-quality equipment from Nike,"[""Premium Fabric construction"", ""Advanced technology"", ""Energy efficient design""]",False,True,False,False
PROD1855,IKEA Home Decor Pro,Home & Kitchen,Home Decor,IKEA,SKU-90525-420,470.0,317.57,32.43,86,49,SUPP615,IKEA,15.94,27x90x46cm,Silver,Plastic,12,4.5,615,False,2025-01-21,2026-02-07T20:30:35.826331,"[""home & kitchen"", ""home decor"", ""ikea""]",High-quality home decor from IKEA,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,True,False,False
PROD1856,MAC Haircare Elite,Beauty,Haircare,MAC,SKU-11807-962,210.0,164.89,21.48,20,25,SUPP823,MAC,8.16,75x94x55cm,White,Leather,60,4.8,4298,False,2024-08-26,2026-02-07T20:30:35.826369,"[""beauty"", ""haircare"", ""mac""]",High-quality haircare from MAC,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,False,False,False
PROD1857,Estee Lauder Personal Care Premium,Beauty,Personal Care,Estee Lauder,SKU-20143-363,268.0,205.75,23.23,306,42,SUPP537,Estee Lauder,0.78,89x50x50cm,Red,Fabric,12,4.7,9784,True,2025-09-12,2026-02-07T20:30:35.826407,"[""beauty"", ""personal care"", ""estee lauder""]",High-quality personal care from Estee Lauder,"[""Premium Fabric construction"", ""Advanced technology"", ""Eco-friendly design""]",False,False,True,False
PROD1858,Zara Jewelry Pro,Fashion,Jewelry,Zara,SKU-19781-776,101.0,74.82,25.92,443,16,SUPP437,Zara,12.36,81x53x39cm,Gold,Wood,36,3.0,1199,True,2024-08-17,2026-02-07T20:30:35.826444,"[""fashion"", ""jewelry"", ""zara""]",High-quality jewelry from Zara,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,True,True
PROD1859,Columbia Equipment Elite,Sports,Equipment,Columbia,SKU-76062-812,204.0,138.63,32.04,251,14,SUPP967,Columbia,10.32,74x77x28cm,Gold,Leather,24,3.4,8615,False,2025-11-20,2026-02-07T20:30:35.826480,"[""sports"", ""equipment"", ""columbia""]",High-quality equipment from Columbia,"[""Premium Leather construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,False,False
PROD1860,Kiehl's Moisturizer Max,Beauty,Skincare,Kiehl's,SKU-80317-990,225.0,156.04,30.65,495,27,SUPP500,Kiehl's,0.59,96x51x75cm,Red,Wood,60,4.4,4412,False,2025-06-16,2026-02-07T20:30:35.826517,"[""beauty"", ""skincare"", ""kiehl's""]",High-quality skincare from Kiehl's,"[""Premium Wood construction"", ""Advanced technology"", ""Sustainable design""]",True,True,False,False
PROD1861,L'Oreal Cleanser Pro,Beauty,Skincare,L'Oreal,SKU-22970-528,233.0,157.7,32.32,165,32,SUPP426,L'Oreal,14.68,97x74x62cm,Black,Metal,36,3.7,8564,False,2024-09-09,2026-02-07T20:30:35.826564,"[""beauty"", ""skincare"", ""l'oreal""]",High-quality skincare from L'Oreal,"[""Premium Metal construction"", ""Innovative technology"", ""Eco-friendly design""]",False,False,False,False
PROD1862,H&M Accessories Max,Fashion,Accessories,H&M,SKU-79593-976,53.0,36.53,31.08,67,28,SUPP799,H&M,1.24,19x63x58cm,Blue,Wood,36,3.5,1745,True,2025-09-23,2026-02-07T20:30:35.826603,"[""fashion"", ""accessories"", ""h&m""]",High-quality accessories from H&M,"[""Premium Wood construction"", ""Advanced technology"", ""Eco-friendly design""]",False,False,True,False
PROD1863,Puma Equipment Pro,Sports,Equipment,Puma,SKU-12226-624,133.0,93.88,29.41,397,24,SUPP956,Puma,6.43,70x15x18cm,Blue,Wood,60,3.0,4016,False,2025-10-03,2026-02-07T20:30:35.826639,"[""sports"", ""equipment"", ""puma""]",High-quality equipment from Puma,"[""Premium Wood construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,True,True
PROD1864,Nike Athletic Apparel Pro,Sports,Athletic Apparel,Nike,SKU-13984-723,306.0,221.02,27.77,397,27,SUPP864,Nike,1.48,44x95x84cm,White,Wood,12,4.2,7098,True,2025-03-17,2026-02-07T20:30:35.826676,"[""sports"", ""athletic apparel"", ""nike""]",High-quality athletic apparel from Nike,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,False,True,True
